epoch,sat,elevation_deg,azimuth_deg,c1w_m,c2w_m,code_l1_iono_m,phase_l1_iono_m,leveled_dual_l1_iono_m,klobuchar_l1_iono_m,diff_m
2025-01-01 00:44:00.000,G26,15.819627,202.478279,23921588.060,23921596.220,12.613,-4.482,11.709,16.435,-4.726
2025-01-01 00:44:00.000,G28,56.337669,282.151866,21093157.633,21093158.453,1.267,2.196,0.067,7.651,-7.585
2025-01-01 00:44:00.000,G31,32.298055,255.936738,22337160.057,22337160.667,0.943,-1.494,2.136,10.850,-8.714
2025-01-01 00:45:00.000,G10,65.175688,188.707178,20499117.329,20499119.699,3.663,3.608,4.189,7.372,-3.183
2025-01-01 00:45:00.000,G12,23.051177,46.239995,23272024.517,23272029.107,7.095,8.309,6.144,14.295,-8.151
2025-01-01 00:45:00.000,G25,56.316524,78.223131,20490667.805,20490671.965,6.430,3.627,6.403,8.094,-1.691
2025-01-01 00:45:00.000,G26,16.238605,202.516908,23877818.730,23877826.410,11.871,-4.550,11.641,16.326,-4.684
2025-01-01 00:45:00.000,G28,56.529087,282.972748,21083855.908,21083856.248,0.526,2.241,0.111,7.661,-7.550
2025-01-01 00:45:00.000,G31,32.599841,256.387336,22311476.371,22311477.121,1.159,-1.476,2.154,10.825,-8.671
2025-01-01 00:46:00.000,G10,64.649278,188.422775,20516375.919,20516378.359,3.772,3.692,4.273,7.424,-3.151
2025-01-01 00:46:00.000,G12,22.730334,45.952767,23301455.058,23301459.178,6.368,8.542,6.377,14.435,-8.058
2025-01-01 00:46:00.000,G25,56.170448,77.355699,20496956.666,20496960.796,6.384,3.694,6.470,8.130,-1.660
2025-01-01 00:46:00.000,G26,16.658731,202.557737,23834112.634,23834120.204,11.701,-4.585,11.606,16.217,-4.611
2025-01-01 00:46:00.000,G28,56.716874,283.799823,21074783.129,21074783.079,-0.077,2.275,0.145,7.672,-7.527
2025-01-01 00:46:00.000,G31,32.900557,256.841058,22286012.050,22286012.500,0.696,-1.469,2.161,10.799,-8.638
2025-01-01 00:47:00.000,G10,64.122372,188.151540,20534065.524,20534067.574,3.169,3.782,4.363,7.478,-3.115
2025-01-01 00:47:00.000,G12,22.407386,45.670706,23331210.821,23331213.431,4.034,8.768,6.602,14.578,-7.975
2025-01-01 00:47:00.000,G25,56.015692,76.497969,20503729.548,20503733.558,6.198,3.758,6.534,8.167,-1.633
2025-01-01 00:47:00.000,G26,17.080000,202.600771,23790469.932,23790478.522,13.278,-4.630,11.561,16.110,-4.549
2025-01-01 00:47:00.000,G28,56.900995,284.633034,21065938.283,21065938.313,0.046,2.317,0.187,7.683,-7.496
2025-01-01 00:47:00.000,G31,33.200189,257.297916,22260766.943,22260767.833,1.376,-1.451,2.179,10.774,-8.595
2025-01-01 00:48:00.000,G10,63.595047,187.892631,20552181.143,20552183.453,3.571,3.868,4.449,7.532,-3.083
2025-01-01 00:48:00.000,G12,22.082393,45.393781,23361282.608,23361288.058,8.424,8.996,6.830,14.722,-7.892
2025-01-01 00:48:00.000,G25,55.852394,75.650325,20510982.476,20510987.026,7.033,3.828,6.605,8.205,-1.600
2025-01-01 00:48:00.000,G26,17.502405,202.646017,23746895.611,23746903.161,11.670,-4.675,11.517,16.002,-4.486
2025-01-01 00:48:00.000,G28,57.081415,285.472317,21057318.204,21057317.974,-0.356,2.364,0.234,7.694,-7.460
2025-01-01 00:48:00.000,G31,33.498726,257.757922,22235738.975,22235740.485,2.334,-1.439,2.190,10.750,-8.559
2025-01-01 00:49:00.000,G10,63.067374,187.645270,20570722.312,20570725.232,4.514,3.957,4.538,7.588,-3.050
2025-01-01 00:49:00.000,G12,21.755410,45.121962,23391673.676,23391678.756,7.852,9.230,7.064,14.869,-7.805
2025-01-01 00:49:00.000,G25,55.680698,74.813121,20518716.264,20518720.724,6.894,3.906,6.683,8.244,-1.561
2025-01-01 00:49:00.000,G26,17.925939,202.693482,23703394.341,23703402.061,11.933,-4.710,11.481,15.895,-4.414
2025-01-01 00:49:00.000,G28,57.258102,286.317603,21048922.093,21048922.063,-0.046,2.400,0.270,7.705,-7.435
2025-01-01 00:49:00.000,G31,33.796151,258.221088,22210930.784,22210932.484,2.628,-1.439,2.191,10.726,-8.535
2025-01-01 00:50:00.000,G10,62.539420,187.408734,20589691.043,20589694.933,6.013,4.048,4.629,7.645,-3.016
2025-01-01 00:50:00.000,G12,21.426495,44.855220,23422380.874,23422386.164,8.177,9.471,7.306,15.018,-7.712
2025-01-01 00:50:00.000,G25,55.500754,73.986687,20526933.411,20526937.841,6.848,3.994,6.771,8.284,-1.513
2025-01-01 00:50:00.000,G26,18.350594,202.743174,23659972.493,23659979.263,10.465,-4.725,11.467,15.789,-4.323
2025-01-01 00:50:00.000,G28,57.431023,287.168820,21040753.635,21040754.625,1.530,2.441,0.311,7.717,-7.406
2025-01-01 00:50:00.000,G31,34.092453,258.687428,22186345.695,22186347.695,3.091,-1.448,2.182,10.702,-8.520
2025-01-01 00:51:00.000,G10,62.011251,187.182354,20609080.777,20609084.227,5.333,4.139,4.720,7.703,-2.983
2025-01-01 00:51:00.000,G12,21.095704,44.593521,23453396.862,23453401.152,6.631,9.709,7.544,15.170,-7.626
2025-01-01 00:51:00.000,G25,55.312713,73.171326,20535627.085,20535631.355,6.600,4.083,6.860,8.325,-1.465
2025-01-01 00:51:00.000,G26,18.776364,202.795100,23616629.310,23616636.160,10.588,-4.728,11.464,15.683,-4.220
2025-01-01 00:51:00.000,G28,57.600146,288.025888,21032806.418,21032806.288,-0.201,2.496,0.366,7.729,-7.363
2025-01-01 00:51:00.000,G31,34.387617,259.156953,22161979.305,22161981.165,2.875,-1.450,2.180,10.679,-8.499
2025-01-01 00:52:00.000,G10,61.482925,186.965508,20628888.290,20628891.450,4.884,4.231,4.812,7.763,-2.951
2025-01-01 00:52:00.000,G12,20.763092,44.336834,23484713.982,23484719.022,7.790,9.929,7.763,15.323,-7.560
2025-01-01 00:52:00.000,G25,55.116732,72.367312,20544796.245,20544800.625,6.770,4.177,6.954,8.366,-1.413
2025-01-01 00:52:00.000,G26,19.203242,202.849269,23573369.395,23573375.825,9.939,-4.729,11.462,15.578,-4.116
2025-01-01 00:52:00.000,G28,57.765440,288.888723,21025077.557,21025077.477,-0.124,2.546,0.416,7.741,-7.325
2025-01-01 00:52:00.000,G31,34.681630,259.629676,22137830.947,22137832.997,3.169,-1.447,2.183,10.656,-8.473
2025-01-01 00:53:00.000,G10,60.954502,186.757615,20649115.394,20649118.504,4.807,4.319,4.900,7.823,-2.923
2025-01-01 00:53:00.000,G12,20.428714,44.085126,23516335.197,23516340.897,8.811,10.188,8.022,15.479,-7.457
2025-01-01 00:53:00.000,G25,54.912972,71.574897,20554442.328,20554446.838,6.971,4.272,7.049,8.409,-1.360
2025-01-01 00:53:00.000,G26,19.631220,202.905689,23530198.872,23530206.802,12.258,-4.740,11.451,15.474,-4.023
2025-01-01 00:53:00.000,G28,57.926876,289.757235,21017570.365,21017570.805,0.680,2.601,0.471,7.754,-7.283
2025-01-01 00:53:00.000,G31,34.974477,260.105608,22113905.929,22113907.179,1.932,-1.438,2.192,10.633,-8.441
2025-01-01 00:54:00.000,G10,60.426035,186.558136,20669759.417,20669762.377,4.575,4.407,4.989,7.885,-2.897
2025-01-01 00:54:00.000,G12,20.092623,43.838364,23548256.012,23548262.282,9.692,10.440,8.275,15.637,-7.363
2025-01-01 00:54:00.000,G25,54.701596,70.794304,20564564.956,20564569.776,7.450,4.372,7.148,8.453,-1.305
2025-01-01 00:54:00.000,G26,20.060291,202.964370,23487124.437,23487132.747,12.845,-4.758,11.434,15.370,-3.936
2025-01-01 00:54:00.000,G28,58.084425,290.631331,21010283.928,21010284.548,0.958,2.660,0.530,7.767,-7.237
2025-01-01 00:54:00.000,G31,35.266147,260.584763,22090202.771,22090203.791,1.577,-1.432,2.198,10.611,-8.413
2025-01-01 00:55:00.000,G10,59.897578,186.366567,20690819.869,20690823.079,4.962,4.499,5.080,7.949,-2.868
2025-01-01 00:55:00.000,G12,19.754872,43.596513,23580474.737,23580480.057,8.223,10.714,8.548,15.798,-7.250
2025-01-01 00:55:00.000,G25,54.482770,70.025731,20575163.762,20575168.502,7.327,4.466,7.242,8.498,-1.256
2025-01-01 00:55:00.000,G26,20.490447,203.025321,23444149.465,23444157.195,11.948,-4.756,11.436,15.266,-3.830
2025-01-01 00:55:00.000,G28,58.238059,291.510909,21003219.068,21003219.538,0.726,2.719,0.589,7.780,-7.192
2025-01-01 00:55:00.000,G31,35.556624,261.067152,22066724.846,22066725.406,0.866,-1.420,2.210,10.589,-8.379
2025-01-01 00:56:00.000,G10,59.369180,186.182440,20712290.362,20712293.672,5.116,4.593,5.174,8.013,-2.839
2025-01-01 00:56:00.000,G12,19.415514,43.359540,23612981.794,23612988.064,9.692,11.004,8.839,15.961,-7.122
2025-01-01 00:56:00.000,G25,54.256661,69.269353,20586233.635,20586238.245,7.126,4.562,7.339,8.544,-1.205
2025-01-01 00:56:00.000,G26,20.921681,203.088554,23401276.367,23401283.437,10.928,-4.766,11.425,15.163,-3.738
2025-01-01 00:56:00.000,G28,58.387752,292.395863,20996369.881,20996370.571,1.067,2.784,0.655,7.794,-7.139
2025-01-01 00:56:00.000,G31,35.845895,261.552788,22043466.779,22043467.789,1.561,-1.403,2.227,10.568,-8.341
2025-01-01 00:57:00.000,G10,58.840890,186.005316,20734164.356,20734167.866,5.426,4.694,5.275,8.079,-2.804
2025-01-01 00:57:00.000,G12,19.074599,43.127410,23645770.271,23645776.941,10.310,11.325,9.159,16.126,-6.967
2025-01-01 00:57:00.000,G25,54.023438,68.525318,20597767.276,20597771.966,7.249,4.658,7.434,8.591,-1.157
2025-01-01 00:57:00.000,G26,21.353986,203.154078,23358503.339,23358510.409,10.928,-4.756,11.436,15.061,-3.625
2025-01-01 00:57:00.000,G28,58.533478,293.286084,20989731.083,20989731.483,0.618,2.844,0.714,7.808,-7.094
2025-01-01 00:57:00.000,G31,36.133946,262.041683,22020426.180,22020427.190,1.561,-1.385,2.244,10.547,-8.302
2025-01-01 00:58:00.000,G10,58.312753,185.834782,20756448.957,20756452.397,5.317,4.798,5.379,8.147,-2.768
2025-01-01 00:58:00.000,G12,18.732178,42.900088,23678845.071,23678852.011,10.727,11.630,9.465,16.293,-6.828
2025-01-01 00:58:00.000,G25,53.783272,67.793754,20609773.729,20609778.529,7.419,4.750,7.526,8.639,-1.113
2025-01-01 00:58:00.000,G26,21.787353,203.221905,23315843.448,23315851.628,12.644,-4.752,11.439,14.960,-3.520
2025-01-01 00:58:00.000,G28,58.675214,294.181453,20983310.424,20983311.304,1.360,2.905,0.775,7.822,-7.047
2025-01-01 00:58:00.000,G31,36.420765,262.533850,21997611.933,21997613.103,1.809,-1.363,2.267,10.526,-8.259
2025-01-01 00:59:00.000,G10,57.784813,185.670455,20779135.351,20779139.631,6.616,4.908,5.489,8.216,-2.726
2025-01-01 00:59:00.000,G12,18.388301,42.677540,23712198.590,23712204.780,9.568,11.964,9.798,16.463,-6.665
2025-01-01 00:59:00.000,G25,53.536334,67.074764,20622245.887,20622250.457,7.064,4.843,7.619,8.689,-1.069
2025-01-01 00:59:00.000,G26,22.221774,203.292047,23273298.245,23273305.575,11.330,-4.734,11.457,14.859,-3.401
2025-01-01 00:59:00.000,G28,58.812936,295.081851,20977103.241,20977104.211,1.499,2.982,0.853,7.837,-6.984
2025-01-01 00:59:00.000,G31,36.706336,263.029299,21975019.467,21975021.397,2.983,-1.359,2.271,10.506,-8.235
2025-01-01 01:00:00.000,G10,57.257112,185.511975,20802222.635,20802227.105,6.909,5.020,5.601,8.286,-2.685
2025-01-01 01:00:00.000,G12,18.043018,42.459729,23745823.472,23745830.892,11.469,12.360,10.194,16.636,-6.441
2025-01-01 01:00:00.000,G25,53.282795,66.368430,20635181.196,20635186.306,7.899,4.932,7.708,8.739,-1.031
2025-01-01 01:00:00.000,G26,22.657243,203.364516,23230869.660,23230876.580,10.696,-4.723,11.468,14.758,-3.290
2025-01-01 01:00:00.000,G28,58.946624,295.987149,20971107.194,20971108.124,1.438,3.036,0.906,7.851,-6.945
2025-01-01 01:00:00.000,G31,36.990648,263.528044,21952648.459,21952650.379,2.968,-1.352,2.278,10.486,-8.208
2025-01-01 01:01:00.000,G10,56.729691,185.359001,20825705.621,20825709.511,6.013,5.136,5.717,8.358,-2.640
2025-01-01 01:01:00.000,G12,17.696375,42.246619,23779718.959,23779726.399,11.500,12.674,10.508,16.810,-6.302
2025-01-01 01:01:00.000,G25,53.022828,65.674815,20648576.716,20648581.426,7.280,5.028,7.805,8.791,-0.986
2025-01-01 01:01:00.000,G26,23.093749,203.439326,23188560.026,23188567.366,11.346,-4.711,11.480,14.659,-3.179
2025-01-01 01:01:00.000,G28,59.076256,296.897217,20965318.966,20965319.286,0.495,3.090,0.960,7.866,-6.906
2025-01-01 01:01:00.000,G31,37.273686,264.030097,21930497.941,21930498.971,1.592,-1.342,2.288,10.466,-8.179
2025-01-01 01:02:00.000,G10,56.202589,185.211218,20849580.930,20849584.200,5.055,5.250,5.832,8.431,-2.599
2025-01-01 01:02:00.000,G12,17.348421,42.038176,23813879.328,23813885.018,8.795,12.969,10.803,16.987,-6.184
2025-01-01 01:02:00.000,G25,52.756604,64.993961,20662429.160,20662434.330,7.991,5.129,7.906,8.843,-0.938
2025-01-01 01:02:00.000,G26,23.531286,203.516490,23146375.065,23146381.575,10.063,-4.694,11.497,14.560,-3.063
2025-01-01 01:02:00.000,G28,59.201815,297.811916,20959736.080,20959737.140,1.638,3.134,1.005,7.882,-6.877
2025-01-01 01:02:00.000,G31,37.555435,264.535469,21908566.867,21908568.227,2.102,-1.324,2.306,10.447,-8.141
2025-01-01 01:03:00.000,G10,55.675844,185.068326,20873847.622,20873850.892,5.055,5.360,5.941,8.505,-2.564
2025-01-01 01:03:00.000,G12,16.999201,41.834364,23848297.977,23848304.537,10.140,13.256,11.091,17.167,-6.076
2025-01-01 01:03:00.000,G25,52.484294,64.325891,20676738.768,20676744.118,8.270,5.240,8.016,8.897,-0.881
2025-01-01 01:03:00.000,G26,23.969845,203.596022,23104318.987,23104325.937,10.743,-4.683,11.509,14.461,-2.953
2025-01-01 01:03:00.000,G28,59.323282,298.731104,20954362.419,20954362.869,0.696,3.183,1.053,7.897,-6.844
2025-01-01 01:03:00.000,G31,37.835883,265.044173,21886857.545,21886859.055,2.334,-1.309,2.321,10.429,-8.108
2025-01-01 01:04:00.000,G10,55.149492,184.930044,20898500.293,20898503.853,5.503,5.477,6.058,8.582,-2.523
2025-01-01 01:04:00.000,G12,16.648763,41.635146,23882972.913,23882979.053,9.491,13.538,11.372,17.349,-5.977
2025-01-01 01:04:00.000,G25,52.206068,63.670612,20691500.826,20691506.146,8.223,5.335,8.112,8.953,-0.841
2025-01-01 01:04:00.000,G26,24.409418,203.677937,23062394.050,23062400.790,10.418,-4.694,11.498,14.364,-2.866
2025-01-01 01:04:00.000,G28,59.440643,299.654635,20949191.124,20949191.484,0.556,3.232,1.102,7.913,-6.811
2025-01-01 01:04:00.000,G31,38.115016,265.556220,21865367.621,21865368.741,1.731,-1.294,2.336,10.410,-8.075
2025-01-01 01:05:00.000,G10,54.623568,184.796106,20923538.800,20923542.720,6.059,5.598,6.179,8.659,-2.480
2025-01-01 01:05:00.000,G12,16.297151,41.440487,23917898.414,23917905.864,11.516,13.909,11.743,17.534,-5.791
2025-01-01 01:05:00.000,G25,51.922095,63.028113,20706715.791,20706720.981,8.022,5.430,8.206,9.009,-0.803
2025-01-01 01:05:00.000,G26,24.849995,203.762251,23020606.275,23020612.905,10.248,-4.694,11.498,14.267,-2.769
2025-01-01 01:05:00.000,G28,59.553884,300.582357,20944224.219,20944225.039,1.267,3.291,1.161,7.929,-6.768
2025-01-01 01:05:00.000,G31,38.392820,266.071622,21844099.331,21844100.611,1.979,-1.268,2.362,10.392,-8.030
2025-01-01 01:06:00.000,G10,54.098107,184.666263,20948959.860,20948964.050,6.477,5.728,6.309,8.739,-2.430
2025-01-01 01:06:00.000,G25,51.632543,62.398368,20722381.811,20722387.201,8.331,5.532,8.308,9.066,-0.758
2025-01-01 01:06:00.000,G26,25.291568,203.848981,22978960.673,22978967.993,11.315,-4.692,11.499,14.171,-2.671
2025-01-01 01:06:00.000,G28,59.662990,301.514114,20939461.478,20939462.628,1.778,3.342,1.212,7.946,-6.734
2025-01-01 01:06:00.000,G31,38.669283,266.590391,21823053.395,21823054.485,1.685,-1.225,2.405,10.375,-7.970
2025-01-01 01:07:00.000,G10,53.573140,184.540279,20974762.798,20974766.978,6.461,5.857,6.438,8.819,-2.382
2025-01-01 01:07:00.000,G25,51.337579,61.781336,20738496.625,20738501.955,8.239,5.628,8.405,9.125,-0.720
2025-01-01 01:07:00.000,G26,25.734127,203.938142,22937463.877,22937471.237,11.377,-4.706,11.485,14.075,-2.590
2025-01-01 01:07:00.000,G28,59.767953,302.449746,20934902.321,20934903.161,1.298,3.402,1.272,7.962,-6.690
2025-01-01 01:07:00.000,G31,38.944389,267.112538,21802230.971,21802231.521,0.850,-1.190,2.440,10.358,-7.917
2025-01-01 01:08:00.000,G10,53.048701,184.417931,21000938.065,21000942.515,6.878,5.989,6.571,8.902,-2.331
2025-01-01 01:08:00.000,G25,51.037367,61.176964,20755053.350,20755058.840,8.486,5.720,8.497,9.185,-0.689
2025-01-01 01:08:00.000,G26,26.177665,204.029754,22896112.899,22896120.669,12.010,-4.723,11.468,13.981,-2.512
2025-01-01 01:08:00.000,G28,59.868762,303.389088,20930540.126,20930540.946,1.267,3.470,1.341,7.979,-6.639
2025-01-01 01:08:00.000,G31,39.218126,267.638075,21781626.396,21781627.436,1.608,-1.161,2.469,10.341,-7.872
2025-01-01 01:09:00.000,G10,52.524819,184.299010,21027484.482,21027489.502,7.760,6.126,6.707,8.986,-2.279
2025-01-01 01:09:00.000,G25,50.732069,60.585185,20772051.143,20772056.963,8.996,5.824,8.601,9.247,-0.646
2025-01-01 01:09:00.000,G26,26.622171,204.123833,22854914.510,22854921.990,11.562,-4.739,11.452,13.887,-2.434
2025-01-01 01:09:00.000,G28,59.965409,304.331972,20926375.961,20926376.271,0.479,3.527,1.398,7.997,-6.599
2025-01-01 01:09:00.000,G31,39.490481,268.167014,21761241.561,21761242.841,1.979,-1.135,2.495,10.324,-7.829
2025-01-01 01:10:00.000,G10,52.001525,184.183315,21054401.400,21054406.090,7.249,6.262,6.844,9.072,-2.228
2025-01-01 01:10:00.000,G25,50.421846,60.005921,20789489.060,20789494.550,8.486,5.927,8.704,9.309,-0.605
2025-01-01 01:10:00.000,G26,27.067637,204.220401,22813874.191,22813881.611,11.469,-4.749,11.442,13.793,-2.351
2025-01-01 01:10:00.000,G28,60.057890,305.278225,20922409.264,20922410.194,1.438,3.589,1.459,8.014,-6.555
2025-01-01 01:10:00.000,G31,39.761439,268.699366,21741077.751,21741079.421,2.581,-1.102,2.528,10.308,-7.781
2025-01-01 01:11:00.000,G10,51.478848,184.070659,21081688.118,21081692.678,7.049,6.403,6.985,9.159,-2.175
2025-01-01 01:11:00.000,G25,50.106856,59.439083,20807367.303,20807372.983,8.780,6.036,8.813,9.373,-0.560
2025-01-01 01:11:00.000,G26,27.514052,204.319476,22772998.570,22773006.040,11.547,-4.745,11.446,13.701,-2.255
2025-01-01 01:11:00.000,G28,60.146199,306.227671,20918642.527,20918644.247,2.659,3.648,1.518,8.032,-6.514
2025-01-01 01:11:00.000,G31,40.030987,269.235142,21721139.057,21721140.527,2.272,-1.089,2.541,10.293,-7.752
2025-01-01 01:12:00.000,G10,50.956816,183.960862,21109338.782,21109342.962,6.461,6.540,7.121,9.248,-2.127
2025-01-01 01:12:00.000,G25,49.787256,58.884573,20825681.207,20825686.957,8.888,6.141,8.918,9.439,-0.521
2025-01-01 01:12:00.000,G26,27.961407,204.421079,22732291.045,22732299.245,12.675,-4.731,11.461,13.609,-2.149
2025-01-01 01:12:00.000,G28,60.230335,307.180133,20915072.593,20915073.233,0.989,3.708,1.579,8.050,-6.472
2025-01-01 01:12:00.000,G31,40.299112,269.774352,21701422.243,21701423.883,2.535,-1.082,2.548,10.277,-7.729
2025-01-01 01:13:00.000,G10,50.435456,183.853756,21137346.752,21137351.972,8.069,6.680,7.262,9.339,-2.077
2025-01-01 01:13:00.000,G25,49.463198,58.342283,20844424.817,20844430.857,9.336,6.256,9.033,9.505,-0.472
2025-01-01 01:13:00.000,G26,28.409692,204.525233,22691752.384,22691759.504,11.006,-4.707,11.484,13.519,-2.034
2025-01-01 01:13:00.000,G28,60.310296,308.135427,20911693.915,20911695.195,1.979,3.773,1.643,8.068,-6.425
2025-01-01 01:13:00.000,G31,40.565800,270.317009,21681924.255,21681925.445,1.839,-1.081,2.548,10.263,-7.714
2025-01-01 01:14:00.000,G10,49.914795,183.749179,21165712.478,21165717.218,7.327,6.821,7.403,9.432,-2.029
2025-01-01 01:14:00.000,G25,49.134834,57.812099,20863598.399,20863604.099,8.811,6.369,9.146,9.573,-0.428
2025-01-01 01:14:00.000,G26,28.858896,204.631959,22651386.791,22651394.881,12.505,-4.708,11.484,13.429,-1.945
2025-01-01 01:14:00.000,G28,60.386084,309.093369,20908509.163,20908510.453,1.994,3.829,1.699,8.087,-6.388
2025-01-01 01:14:00.000,G32,66.975013,28.375196,20778729.481,20778732.781,5.101,5.322,5.191,7.866,-2.674
2025-01-01 01:15:00.000,G10,49.394858,183.646979,21194426.572,21194431.782,8.053,6.963,7.544,9.526,-1.982
2025-01-01 01:15:00.000,G25,48.802313,57.293897,20883193.833,20883199.793,9.213,6.481,9.258,9.643,-0.385
2025-01-01 01:15:00.000,G26,29.309010,204.741282,22611198.007,22611204.927,10.696,-4.695,11.497,13.339,-1.843
2025-01-01 01:15:00.000,G28,60.457702,310.053771,20905511.492,20905512.622,1.747,3.890,1.760,8.106,-6.346
2025-01-01 01:15:00.000,G32,67.100853,29.550664,20772782.781,20772785.751,4.591,5.390,5.260,7.883,-2.624
2025-01-01 01:16:00.000,G10,48.875672,183.547010,21223489.251,21223494.361,7.899,7.103,7.685,9.622,-1.937
2025-01-01 01:16:00.000,G25,48.465778,56.787550,20903211.104,20903216.814,8.826,6.579,9.355,9.714,-0.358
2025-01-01 01:16:00.000,G26,29.760023,204.853226,22571189.516,22571196.886,11.392,-4.698,11.494,13.251,-1.757
2025-01-01 01:16:00.000,G28,60.525155,311.016446,20902703.493,20902705.023,2.365,3.946,1.816,8.125,-6.309
2025-01-01 01:16:00.000,G32,67.221130,30.737995,20767038.577,20767041.387,4.343,5.453,5.322,7.902,-2.579
2025-01-01 01:17:00.000,G10,48.357261,183.449135,21252891.315,21252896.635,8.223,7.244,7.826,9.720,-1.894
2025-01-01 01:17:00.000,G25,48.125375,56.292922,20923642.229,20923649.119,10.650,6.676,9.453,9.786,-0.333
2025-01-01 01:17:00.000,G26,30.211924,204.967817,22531362.376,22531369.416,10.882,-4.705,11.487,13.164,-1.677
2025-01-01 01:17:00.000,G28,60.588449,311.981201,20900078.523,20900079.863,2.071,4.005,1.875,8.144,-6.269
2025-01-01 01:17:00.000,G32,67.335689,31.936934,20761493.953,20761497.463,5.426,5.511,5.380,7.920,-2.540
2025-01-01 01:18:00.000,G10,47.839649,183.353222,21282629.362,21282634.512,7.960,7.390,7.971,9.819,-1.848
2025-01-01 01:18:00.000,G25,47.781242,55.809873,20944484.325,20944490.025,8.811,6.769,9.545,9.860,-0.314
2025-01-01 01:18:00.000,G26,30.664702,205.085081,22491718.730,22491725.980,11.207,-4.716,11.475,13.077,-1.602
2025-01-01 01:18:00.000,G28,60.647593,312.947844,20897634.070,20897635.100,1.592,4.059,1.930,8.164,-6.235
2025-01-01 01:18:00.000,G32,67.444379,33.147192,20756151.879,20756155.219,5.163,5.569,5.438,7.938,-2.500
2025-01-01 01:19:00.000,G10,47.322858,183.259146,21312701.152,21312706.282,7.930,7.539,8.120,9.921,-1.801
2025-01-01 01:19:00.000,G25,47.433516,55.338261,20965734.874,20965741.174,9.738,6.853,9.630,9.935,-0.305
2025-01-01 01:19:00.000,G26,31.118346,205.205045,22452265.645,22452273.625,12.335,-4.724,11.467,12.991,-1.524
