epoch,sat_count,dual_count,mean_elevation_deg,mean_iono_model_m,mean_dual_iono_m,mean_trop_m,mean_clock_bias_ns,mean_relativity_ns,mean_tgd_ns
2025-01-01 16:15:00.000,6,5,36.109788,2.517732,6.385082,4.847298,-86899.159265,-8.368058,-6.364038
2025-01-01 16:16:00.000,5,5,35.815176,2.566358,6.460269,5.055636,-86756.018590,-10.188044,-8.381903
2025-01-01 16:17:00.000,5,4,47.768261,2.080995,2.024858,3.619428,-246471.602343,-0.782096,-7.357448
2025-01-01 16:18:00.000,4,4,50.500391,2.021128,2.120255,3.536568,-286185.024999,-1.133607,-10.128133
2025-01-01 16:19:00.000,4,4,50.450839,2.024310,2.183286,3.549611,-286185.074453,-1.126833,-10.128133
2025-01-01 16:20:00.000,4,4,50.398467,2.027606,2.251839,3.563172,-286185.123907,-1.119977,-10.128133
2025-01-01 16:21:00.000,4,4,50.343305,2.031014,2.310267,3.577263,-286185.173360,-1.113037,-10.128133
2025-01-01 16:22:00.000,5,4,47.338329,2.103744,2.375412,3.695123,-246473.457710,-0.686540,-7.357448
2025-01-01 16:23:00.000,4,4,50.224741,2.038164,2.442915,3.607086,-286185.272268,-1.098910,-10.128133
2025-01-01 16:24:00.000,5,4,47.149633,2.113627,2.537935,3.728986,-246474.199857,-0.647955,-7.357448
2025-01-01 16:25:00.000,5,4,47.051797,2.118734,2.641310,3.746736,-246474.570931,-0.628590,-7.357448
2025-01-01 16:26:00.000,6,5,37.800672,2.841189,4.647648,6.109122,-241515.984640,5.682825,-10.089328
2025-01-01 16:27:00.000,6,5,37.882796,2.808633,4.752088,6.005274,-241515.939165,5.708525,-10.089328
2025-01-01 16:28:00.000,6,4,37.963404,2.776821,1.887045,5.909205,-241515.893690,5.733794,-10.089328
2025-01-01 16:29:00.000,6,5,38.042510,2.745740,5.022269,5.820235,-241515.848215,5.758631,-10.089328
2025-01-01 16:30:00.000,7,5,37.494075,2.679342,5.093579,5.532444,-219533.496308,5.175774,-8.115811
2025-01-01 16:31:00.000,7,5,37.526372,2.655477,5.032925,5.470617,-219533.694123,5.205908,-8.115811
2025-01-01 16:32:00.000,6,5,40.656217,2.515018,5.238683,5.090886,-164302.430349,5.150983,-7.838632
2025-01-01 16:33:00.000,6,4,40.626450,2.493203,2.005830,5.053053,-164302.694102,5.190013,-7.838632
2025-01-01 16:34:00.000,5,4,42.152255,2.464976,1.784837,5.141354,-179634.291841,5.914376,-10.151416
2025-01-01 16:35:00.000,5,4,42.159598,2.438068,1.763142,5.099400,-179634.276834,5.946945,-10.151416
2025-01-01 16:36:00.000,5,4,42.165237,2.419151,1.761275,5.061444,-179634.261828,5.979066,-10.151416
2025-01-01 16:37:00.000,6,4,38.622587,2.547252,1.749797,5.305783,-241515.484415,5.941515,-10.089328
2025-01-01 16:38:00.000,5,3,32.658600,2.824715,3.145440,6.414578,-153646.244708,-0.477084,-7.357448
2025-01-01 16:39:00.000,5,3,32.679302,2.824006,3.222404,6.404275,-153646.232430,-0.453365,-7.357448
2025-01-01 16:40:00.000,6,4,32.479816,2.782484,7.043325,6.095832,-142647.889000,0.008252,-5.510325
2025-01-01 16:41:00.000,6,5,31.000848,2.868706,5.319174,6.372612,-219858.653416,0.573333,-7.761021
2025-01-01 16:42:00.000,7,4,31.053202,2.826876,2.123806,6.112893,-200973.029947,0.836467,-6.120120
2025-01-01 16:43:00.000,7,4,31.083149,2.825064,2.187039,6.106993,-200973.229711,0.858122,-6.120120
2025-01-01 16:44:00.000,5,3,32.756094,2.822868,3.563628,6.408240,-153646.171038,-0.334241,-7.357448
2025-01-01 16:45:00.000,6,4,31.298996,2.852292,2.300447,6.329721,-219858.480611,0.630729,-7.761021
2025-01-01 16:46:00.000,6,4,31.369738,2.848635,2.353481,6.327422,-219858.437410,0.644962,-7.761021
2025-01-01 16:47:00.000,5,4,32.781119,2.824086,7.385924,6.452108,-153646.134203,-0.262421,-7.357448
2025-01-01 16:48:00.000,6,3,31.506680,2.841855,-1.402518,6.332566,-219858.351007,0.673281,-7.761021
2025-01-01 16:49:00.000,6,3,31.572883,2.838730,-1.409309,6.339953,-219858.307806,0.687364,-7.761021
2025-01-01 16:50:00.000,6,3,31.637578,2.835781,-1.414711,6.350532,-219858.264605,0.701393,-7.761021
2025-01-01 16:51:00.000,7,3,31.271017,2.816818,-1.420022,6.165809,-200974.827819,1.028886,-6.120120
2025-01-01 16:52:00.000,6,3,31.762452,2.830407,-1.426797,6.381277,-219858.178202,0.729288,-7.761021
2025-01-01 16:53:00.000,5,2,32.785110,2.830701,-1.261369,6.629929,-153646.060533,-0.118281,-7.357448
2025-01-01 16:54:00.000,6,3,31.881321,2.825730,-1.442083,6.424930,-219858.091800,0.756954,-7.761021
2025-01-01 16:55:00.000,5,3,36.015855,2.603740,-1.455499,5.356578,-363301.612182,6.362438,-10.430813
2025-01-01 16:56:00.000,5,4,36.116158,2.598542,3.381465,5.358118,-363301.553519,6.365776,-10.430813
2025-01-01 16:57:00.000,5,4,36.215002,2.593509,3.337060,5.362366,-363301.494856,6.368629,-10.430813
2025-01-01 16:58:00.000,5,4,36.312384,2.588639,3.274905,5.369343,-363301.436194,6.370994,-10.430813
2025-01-01 16:59:00.000,5,4,36.408297,2.583934,3.112515,5.379080,-363301.377531,6.372872,-10.430813
2025-01-01 17:00:00.000,4,4,42.376089,2.274499,3.030324,4.086965,-313649.744070,12.519806,-9.895302
2025-01-01 17:01:00.000,4,4,42.561109,2.263242,2.959269,4.049847,-313649.686657,12.499770,-9.895302
2025-01-01 17:02:00.000,5,4,36.687183,2.570794,3.000888,5.425323,-363301.334693,6.375864,-10.430813
2025-01-01 17:03:00.000,5,4,36.777179,2.566738,3.031010,5.446621,-363301.276030,6.375780,-10.430813
2025-01-01 17:04:00.000,5,4,36.865685,2.562843,3.057648,5.470993,-363301.217368,6.375207,-10.430813
2025-01-01 17:05:00.000,4,4,54.764982,1.783141,0.103029,2.939225,27304.099826,7.917773,-9.778887
2025-01-01 17:06:00.000,4,4,54.801258,1.781640,0.036342,2.936425,27304.103237,7.880419,-9.778887
2025-01-01 17:07:00.000,4,4,54.835701,1.780263,-0.024494,2.933871,27304.106648,7.842458,-9.778887
2025-01-01 17:08:00.000,4,4,54.868316,1.779012,-0.086592,2.931559,27304.110058,7.803890,-9.778887
2025-01-01 17:09:00.000,4,2,43.967632,2.179598,-1.415843,3.794823,-313648.827183,12.306045,-9.895302
2025-01-01 17:10:00.000,5,4,46.508701,2.184289,-0.217717,4.493128,-27879.131042,4.746543,-7.078052
2025-01-01 17:11:00.000,5,4,46.560367,2.181074,-0.284890,4.467459,-27879.028724,4.740298,-7.078052
2025-01-01 17:12:00.000,5,4,46.610186,2.178000,-0.352342,4.442850,-27878.926406,4.733683,-7.078052
2025-01-01 17:13:00.000,5,4,46.658153,2.175068,-0.420859,4.419264,-27878.824088,4.726699,-7.078052
2025-01-01 17:14:00.000,5,4,46.704263,2.172278,-0.491476,4.396668,-27878.721769,4.719348,-7.078052
2025-01-01 17:15:00.000,4,4,55.045724,1.773744,-0.559506,2.921988,27304.133933,7.517207,-9.778887
2025-01-01 17:16:00.000,5,4,46.790884,2.167125,-0.629924,4.354327,-27878.517133,4.703542,-7.078052
2025-01-01 17:17:00.000,4,3,45.139553,2.256119,-0.704479,4.676285,153280.133366,4.869005,-6.635673
2025-01-01 17:18:00.000,4,3,45.238259,2.252251,-0.810307,4.650691,153280.254442,4.858719,-6.635673
2025-01-01 17:19:00.000,4,3,45.335364,2.248533,-0.922171,4.626113,153280.375519,4.848053,-6.635673
2025-01-01 17:20:00.000,4,3,45.430850,2.244967,-1.035559,4.602520,153280.496596,4.837009,-6.635673
2025-01-01 17:21:00.000,4,3,45.524702,2.241551,-1.151892,4.579885,153280.617672,4.825587,-6.635673
2025-01-01 17:22:00.000,5,5,47.005487,2.155087,1.097431,4.248182,-27877.903223,4.647357,-7.078052
2025-01-01 17:23:00.000,5,5,47.034574,2.153581,1.166230,4.233294,-27877.800905,4.636721,-7.078052
2025-01-01 17:24:00.000,5,5,47.061730,2.152217,1.129638,4.219153,-27877.698587,4.625725,-7.078052
2025-01-01 17:25:00.000,5,5,47.086944,2.150997,0.982090,4.205741,-27877.596269,4.614369,-7.078052
2025-01-01 17:26:00.000,5,5,47.110206,2.149919,0.863275,4.193044,-27877.493951,4.602654,-7.078052
2025-01-01 17:27:00.000,5,5,47.131505,2.148985,0.747840,4.181044,-27877.391632,4.590581,-7.078052
2025-01-01 17:28:00.000,5,5,47.150828,2.148194,0.652128,4.169727,-27877.289314,4.578150,-7.078052
2025-01-01 17:29:00.000,5,5,47.168162,2.147546,0.547943,4.159080,-27877.186996,4.565363,-7.078052
2025-01-01 17:30:00.000,5,5,47.183494,2.147041,0.432688,4.149089,-27877.084678,4.552222,-7.078052
2025-01-01 17:31:00.000,5,5,47.196807,2.146680,0.323176,4.139743,-27876.982359,4.538726,-7.078052
2025-01-01 17:32:00.000,5,5,47.208085,2.146461,0.231890,4.131029,-27876.880041,4.524877,-7.078052
2025-01-01 17:33:00.000,5,5,47.217311,2.146386,0.136654,4.122937,-27876.777723,4.510677,-7.078052
2025-01-01 17:34:00.000,5,5,47.224464,2.146453,0.046993,4.115456,-27876.675405,4.496125,-7.078052
2025-01-01 17:35:00.000,5,5,47.229525,2.146664,-0.025510,4.108578,-27876.573086,4.481225,-7.078052
2025-01-01 17:36:00.000,5,5,47.232469,2.147017,-0.068834,4.102293,-27876.470768,4.465976,-7.078052
2025-01-01 17:37:00.000,5,5,47.233273,2.147513,-0.119851,4.096594,-27876.368450,4.450380,-7.078052
2025-01-01 17:38:00.000,5,5,47.231909,2.148152,-0.176694,4.091472,-27876.266132,4.434438,-7.078052
2025-01-01 17:39:00.000,5,5,47.228349,2.148934,-0.228697,4.086920,-27876.163814,4.418152,-7.078052
2025-01-01 17:40:00.000,5,5,47.222560,2.149859,-0.288319,4.082933,-27876.061495,4.401522,-7.078052
2025-01-01 17:41:00.000,5,5,47.214509,2.150926,-0.339020,4.079503,-27875.959177,4.384551,-7.078052
2025-01-01 17:42:00.000,5,5,47.204159,2.152136,-0.384208,4.076625,-27875.856859,4.367239,-7.078052
2025-01-01 17:43:00.000,5,5,47.191469,2.153488,-0.440164,4.074295,-27875.754541,4.349589,-7.078052
2025-01-01 17:44:00.000,5,5,47.176394,2.154982,-0.502815,4.072508,-27875.652223,4.331600,-7.078052
2025-01-01 17:45:00.000,5,5,47.158888,2.156619,-0.544259,4.071260,-27875.549904,4.313276,-7.078052
2025-01-01 17:46:00.000,5,5,47.138899,2.158398,-0.590943,4.070547,-27875.447586,4.294617,-7.078052
2025-01-01 17:47:00.000,5,5,47.116371,2.160318,-0.633559,4.070366,-27875.345268,4.275625,-7.078052
2025-01-01 17:48:00.000,5,5,47.091244,2.162381,-0.674153,4.070715,-27875.242950,4.256301,-7.078052
2025-01-01 17:49:00.000,5,5,47.063451,2.164586,-0.716466,4.071591,-27875.140632,4.236648,-7.078052
2025-01-01 17:50:00.000,5,5,47.032922,2.166932,-0.753780,4.072992,-27875.038313,4.216666,-7.078052
2025-01-01 17:51:00.000,5,5,46.999579,2.169421,-0.787331,4.074918,-27874.935995,4.196357,-7.078052
2025-01-01 17:52:00.000,4,3,55.129344,1.822789,-2.204000,3.009548,-202277.202857,4.086501,-10.128133
2025-01-01 17:53:00.000,5,5,46.924115,2.174822,-0.863541,4.080338,-27874.731359,4.154765,-7.078052
2025-01-01 17:54:00.000,5,5,46.881808,2.177734,-0.893284,4.083832,-27874.629041,4.133486,-7.078052
2025-01-01 17:55:00.000,5,5,46.836316,2.180788,-0.918545,4.087849,-27874.526723,4.111887,-7.078052
2025-01-01 17:56:00.000,4,4,47.548964,2.213512,-1.081397,4.251865,153284.855352,4.197060,-6.635673
2025-01-01 17:57:00.000,5,5,46.735319,2.187320,-0.959005,4.097456,-27874.322086,4.067735,-7.078052
2025-01-01 17:58:00.000,5,5,46.679569,2.190798,-0.972772,4.103049,-27874.219768,4.045186,-7.078052
2025-01-01 17:59:00.000,5,5,46.620141,2.194417,-0.992979,4.109171,-27874.117450,4.022324,-7.078052
2025-01-01 18:00:00.000,4,4,47.562067,2.221098,-1.218117,4.261542,153285.339658,4.098462,-6.635673
2025-01-01 18:01:00.000,5,5,46.489670,2.202079,-0.995987,4.123010,-27873.912814,3.975669,-7.078052
2025-01-01 18:02:00.000,4,4,47.542272,2.225678,-1.292329,4.269697,153285.581811,4.047251,-6.635673
2025-01-01 18:03:00.000,3,2,60.075288,1.734905,-3.372501,2.846247,-18864.969287,3.031225,-10.554989
2025-01-01 18:04:00.000,4,2,48.092457,2.274793,-3.392775,5.040826,-178942.535139,4.381697,-10.011718
2025-01-01 18:05:00.000,5,3,46.177804,2.219098,-3.054745,4.157172,-27873.503541,3.878688,-7.078052
2025-01-01 18:06:00.000,4,2,55.426083,1.842519,-3.432329,3.046841,-202276.391133,2.904294,-10.128133
2025-01-01 18:07:00.000,4,3,47.402498,2.239392,-3.072863,4.299865,153286.187193,3.913780,-6.635673
2025-01-01 18:08:00.000,4,2,55.368256,1.847645,-3.462660,3.057083,-202276.275172,2.731363,-10.128133
2025-01-01 18:09:00.000,5,3,45.788829,2.238383,-3.076566,4.200234,-27873.094268,3.776917,-7.078052
2025-01-01 18:10:00.000,5,3,45.678226,2.243560,-3.080164,4.212436,-27872.991950,3.750741,-7.078052
2025-01-01 18:11:00.000,5,3,45.561956,2.248880,-3.081166,4.225227,-27872.889632,3.724276,-7.078052
2025-01-01 18:12:00.000,5,3,45.439878,2.254343,-3.090160,4.238616,-27872.787314,3.697524,-7.078052
2025-01-01 18:13:00.000,4,4,54.929074,1.869318,-2.918208,3.101903,77706.433845,3.605814,-10.011718
2025-01-01 18:14:00.000,4,4,54.867962,1.872039,-2.914586,3.107608,77706.479889,3.526329,-10.011718
2025-01-01 18:15:00.000,4,4,54.798609,1.874869,-2.913507,3.113564,77706.525932,3.446571,-10.011718
2025-01-01 18:16:00.000,5,4,46.985388,2.213071,-2.906721,4.224326,-69669.682548,4.574189,-9.685755
2025-01-01 18:17:00.000,5,3,40.596432,2.526447,-3.078084,5.214970,-9205.009484,4.790368,-6.984919
2025-01-01 18:18:00.000,4,4,54.540501,1.884011,-2.894709,3.132946,77706.664061,3.205726,-10.011718
2025-01-01 18:19:00.000,4,4,54.437762,1.887276,-2.884429,3.139916,77706.710105,3.124940,-10.011718
2025-01-01 18:20:00.000,4,4,54.326757,1.890649,-2.854383,3.147143,77706.756148,3.043914,-10.011718
2025-01-01 18:21:00.000,4,4,54.207591,1.894132,-2.832789,3.154628,77706.802191,2.962652,-10.011718
2025-01-01 18:22:00.000,4,4,54.080400,1.897723,-2.817311,3.162374,77706.848234,2.881162,-10.011718
2025-01-01 18:23:00.000,4,4,53.945351,1.901425,-2.809183,3.170383,77706.894277,2.799449,-10.011718
2025-01-01 18:24:00.000,4,4,53.802637,1.905236,-2.797295,3.178656,77706.940321,2.717520,-10.011718
2025-01-01 18:25:00.000,4,4,53.652470,1.909157,-2.778114,3.187196,77706.986364,2.635382,-10.011718
2025-01-01 18:26:00.000,5,5,46.732350,2.187396,-2.740707,3.975176,-69669.191421,4.015299,-9.685755
2025-01-01 18:27:00.000,5,5,46.675064,2.185487,-2.724868,3.957245,-69669.142308,3.957646,-9.685755
2025-01-01 18:28:00.000,5,5,46.612658,2.183702,-2.710273,3.940385,-69669.093195,3.899689,-9.685755
2025-01-01 18:29:00.000,5,5,46.545334,2.182040,-2.696044,3.924558,-69669.044082,3.841434,-9.685755
2025-01-01 18:30:00.000,5,5,46.473300,2.180502,-2.670756,3.909727,-69668.994970,3.782885,-9.685755
2025-01-01 18:31:00.000,5,5,46.396759,2.179090,-2.653470,3.895858,-69668.945857,3.724046,-9.685755
2025-01-01 18:32:00.000,5,5,46.315913,2.177804,-2.637621,3.882922,-69668.896744,3.664922,-9.685755
2025-01-01 18:33:00.000,5,5,46.230959,2.176645,-2.631191,3.870888,-69668.847632,3.605518,-9.685755
2025-01-01 18:34:00.000,5,5,46.142087,2.175615,-2.610108,3.859730,-69668.798519,3.545838,-9.685755
2025-01-01 18:35:00.000,6,6,40.295712,2.466488,-0.196071,5.199965,-136098.831816,8.995116,-7.683411
2025-01-01 18:36:00.000,6,6,40.275791,2.460643,-0.163628,5.132359,-136098.754509,8.957458,-7.683411
2025-01-01 18:37:00.000,6,6,40.253350,2.454926,-0.133012,5.068700,-136098.677202,8.919118,-7.683411
2025-01-01 18:38:00.000,6,6,40.228522,2.449340,-0.070779,5.008715,-136098.599895,8.880102,-7.683411
2025-01-01 18:39:00.000,6,6,40.201435,2.443885,-0.018512,4.952156,-136098.522588,8.840410,-7.683411
2025-01-01 18:40:00.000,6,6,40.172210,2.438564,0.042791,4.898800,-136098.445280,8.800047,-7.683411
2025-01-01 18:41:00.000,6,6,40.140963,2.433378,0.096119,4.848448,-136098.367973,8.759015,-7.683411
2025-01-01 18:42:00.000,6,6,40.107802,2.428328,0.160383,4.800915,-136098.290666,8.717317,-7.683411
2025-01-01 18:43:00.000,6,6,40.072830,2.423415,0.214903,4.756037,-136098.213359,8.674956,-7.683411
2025-01-01 18:44:00.000,6,6,40.036145,2.418643,0.252445,4.713663,-136098.136052,8.631935,-7.683411
2025-01-01 18:45:00.000,5,5,44.953481,2.173058,-2.370539,3.788738,-69668.258279,2.872499,-9.685755
2025-01-01 18:46:00.000,5,5,44.829887,2.173653,-2.340563,3.786563,-69668.209166,2.809878,-9.685755
2025-01-01 18:47:00.000,5,5,44.704208,2.174390,-2.310775,3.785048,-69668.160053,2.747042,-9.685755
2025-01-01 18:48:00.000,6,6,39.874054,2.400974,0.309777,4.566620,-136097.826823,8.453320,-7.683411
2025-01-01 18:49:00.000,6,6,39.830097,2.396920,0.329277,4.534920,-136097.749516,8.407049,-7.683411
2025-01-01 18:50:00.000,6,6,39.784912,2.393014,0.344005,4.505054,-136097.672209,8.360138,-7.683411
2025-01-01 18:51:00.000,6,6,39.738568,2.389258,0.371503,4.476941,-136097.594902,8.312590,-7.683411
2025-01-01 18:52:00.000,6,6,39.691127,2.385653,0.401605,4.450504,-136097.517595,8.264410,-7.683411
2025-01-01 18:53:00.000,6,6,39.642650,2.382201,0.430367,4.425676,-136097.440288,8.215600,-7.683411
2025-01-01 18:54:00.000,6,6,39.593194,2.378902,0.462800,4.402393,-136097.362981,8.166164,-7.683411
2025-01-01 18:55:00.000,6,6,39.542815,2.375759,0.491462,4.380594,-136097.285673,8.116105,-7.683411
2025-01-01 18:56:00.000,6,6,39.491563,2.372773,0.508789,4.360227,-136097.208366,8.065428,-7.683411
2025-01-01 18:57:00.000,6,6,39.439488,2.369945,0.531427,4.341241,-136097.131059,8.014136,-7.683411
2025-01-01 18:58:00.000,6,6,39.386639,2.367277,0.561947,4.323590,-136097.053752,7.962232,-7.683411
2025-01-01 18:59:00.000,6,6,39.333059,2.364769,0.597076,4.307231,-136096.976445,7.909722,-7.683411
2025-01-01 19:00:00.000,6,6,39.278792,2.362423,0.646700,4.292125,-136096.938246,7.856624,-7.683411
2025-01-01 19:01:00.000,6,6,39.223880,2.360241,0.684967,4.278236,-136096.934305,7.802947,-7.683411
2025-01-01 19:02:00.000,6,6,39.168362,2.358224,0.717442,4.265531,-136096.856998,7.748649,-7.683411
2025-01-01 19:03:00.000,6,6,39.112274,2.356373,0.743194,4.253980,-136096.779691,7.693759,-7.683411
2025-01-01 19:04:00.000,6,6,39.055654,2.354689,0.781158,4.243554,-136096.702384,7.638281,-7.683411
2025-01-01 19:05:00.000,6,6,38.998536,2.353173,0.820527,4.234227,-136096.625077,7.582221,-7.683411
2025-01-01 19:06:00.000,6,6,38.940952,2.351827,0.856275,4.225977,-136096.547769,7.525580,-7.683411
2025-01-01 19:07:00.000,6,6,38.882934,2.350652,0.902983,4.218782,-136096.470462,7.468365,-7.683411
2025-01-01 19:08:00.000,6,6,38.824512,2.349649,0.943041,4.212624,-136096.393155,7.410578,-7.683411
2025-01-01 19:09:00.000,6,6,38.765715,2.348820,0.973696,4.207484,-136096.315848,7.352225,-7.683411
2025-01-01 19:10:00.000,6,6,38.706571,2.348164,0.994459,4.203347,-136096.238541,7.293309,-7.683411
2025-01-01 19:11:00.000,6,6,38.647106,2.347684,1.026620,4.200201,-136096.161234,7.233836,-7.683411
2025-01-01 19:12:00.000,6,6,38.587344,2.347380,1.060818,4.198032,-136096.083927,7.173808,-7.683411
2025-01-01 19:13:00.000,6,6,38.527310,2.347253,1.094559,4.196831,-136096.006620,7.113231,-7.683411
2025-01-01 19:14:00.000,6,5,33.645953,2.596724,1.872969,5.023503,-228554.719003,8.839749,-7.372970
2025-01-01 19:15:00.000,6,5,33.556426,2.600712,1.868289,5.053027,-228554.625780,8.786275,-7.372970
2025-01-01 19:16:00.000,6,6,38.345800,2.347948,1.114471,4.198954,-136095.774698,6.928251,-7.683411
2025-01-01 19:17:00.000,6,6,38.284896,2.348541,1.129502,4.201551,-136095.697391,6.865522,-7.683411
2025-01-01 19:18:00.000,6,6,38.223823,2.349316,1.122749,4.205087,-136095.620084,6.802267,-7.683411
2025-01-01 19:19:00.000,6,6,38.162600,2.350274,1.117512,4.209560,-136095.542777,6.738490,-7.683411
2025-01-01 19:20:00.000,6,6,38.101244,2.351416,1.093521,4.214972,-136095.465470,6.674196,-7.683411
2025-01-01 19:21:00.000,6,6,38.039769,2.352742,1.093219,4.221322,-136095.388163,6.609390,-7.683411
2025-01-01 19:22:00.000,6,6,37.978192,2.354254,1.098913,4.228614,-136095.310856,6.544076,-7.683411
2025-01-01 19:23:00.000,6,6,37.916525,2.355952,1.104863,4.236853,-136095.233549,6.478259,-7.683411
2025-01-01 19:24:00.000,5,5,41.431158,2.352827,1.996038,4.286368,-120570.149881,9.988550,-7.357448
2025-01-01 19:25:00.000,5,5,41.338366,2.356175,1.971400,4.300556,-120570.029828,9.886390,-7.357448
2025-01-01 19:26:00.000,5,5,41.242618,2.359677,1.973430,4.315736,-120569.909774,9.783457,-7.357448
2025-01-01 19:27:00.000,5,5,41.144015,2.363333,1.987636,4.331919,-120569.789721,9.679759,-7.357448
2025-01-01 19:28:00.000,5,5,41.042661,2.367143,1.996604,4.349121,-120569.669667,9.575303,-7.357448
2025-01-01 19:29:00.000,5,5,40.938661,2.371110,2.024877,4.367360,-120569.549614,9.470098,-7.357448
2025-01-01 19:30:00.000,5,5,40.832122,2.375232,2.013615,4.386653,-120569.429561,9.364151,-7.357448
2025-01-01 19:31:00.000,5,5,40.723152,2.379512,2.009471,4.407021,-120569.309507,9.257471,-7.357448
2025-01-01 19:32:00.000,5,5,40.611857,2.383949,1.991745,4.428487,-120569.189454,9.150065,-7.357448
2025-01-01 19:33:00.000,5,5,40.498345,2.388545,1.985990,4.451076,-120569.069401,9.041942,-7.357448
2025-01-01 19:34:00.000,5,5,40.382719,2.393301,1.973848,4.474814,-120568.949347,8.933110,-7.357448
2025-01-01 19:35:00.000,5,5,40.265083,2.398216,1.961035,4.499731,-120568.829294,8.823577,-7.357448
2025-01-01 19:36:00.000,5,5,40.145535,2.403291,1.982640,4.525858,-120568.709241,8.713351,-7.357448
2025-01-01 19:37:00.000,5,5,40.024175,2.408528,1.999920,4.553231,-120568.589187,8.602442,-7.357448
2025-01-01 19:38:00.000,5,5,39.901096,2.413927,2.026770,4.581885,-120568.469134,8.490857,-7.357448
2025-01-01 19:39:00.000,5,5,39.776389,2.419489,2.066229,4.611862,-120568.349081,8.378605,-7.357448
2025-01-01 19:40:00.000,5,5,39.650142,2.425214,2.096858,4.643204,-120568.229027,8.265694,-7.357448
2025-01-01 19:41:00.000,5,5,39.522439,2.431102,2.126783,4.675958,-120568.108974,8.152133,-7.357448
2025-01-01 19:42:00.000,5,5,39.393361,2.437155,2.135967,4.710174,-120567.988921,8.037931,-7.357448
2025-01-01 19:43:00.000,5,5,39.262984,2.443373,2.175373,4.745907,-120567.868867,7.923096,-7.357448
2025-01-01 19:44:00.000,5,5,39.131384,2.449756,2.210796,4.783216,-120567.748814,7.807638,-7.357448
2025-01-01 19:45:00.000,5,4,41.226710,2.301663,1.583820,4.051977,-114966.038465,7.715570,-7.357448
2025-01-01 19:46:00.000,5,4,38.864784,2.463021,1.639436,4.862816,-120567.508707,7.574885,-7.357448
2025-01-01 19:47:00.000,5,4,38.729916,2.469904,1.696321,4.905249,-120567.388654,7.457609,-7.357448
2025-01-01 19:48:00.000,5,4,38.594082,2.476954,1.754485,4.949541,-120567.268601,7.339744,-7.357448
2025-01-01 19:49:00.000,5,4,41.110999,2.299924,1.826188,4.047626,-114965.176264,7.342407,-7.357448
2025-01-01 19:50:00.000,5,4,38.319741,2.491559,1.904530,5.044055,-120567.028494,7.102287,-7.357448
2025-01-01 19:51:00.000,5,4,38.181338,2.499114,2.009995,5.094470,-120566.908441,6.982712,-7.357448
2025-01-01 19:52:00.000,5,5,41.017862,2.300167,1.237407,4.051876,-114964.529613,7.056449,-7.357448
2025-01-01 19:53:00.000,5,5,40.985885,2.300543,1.310802,4.054743,-114964.314062,6.960009,-7.357448
2025-01-01 19:54:00.000,5,5,40.953518,2.301068,1.385960,4.058344,-114964.098512,6.863022,-7.357448
2025-01-01 19:55:00.000,5,5,40.920802,2.301740,1.473872,4.062686,-114963.882962,6.765494,-7.357448
2025-01-01 19:56:00.000,5,5,40.887778,2.302561,1.569962,4.067776,-114963.667411,6.667434,-7.357448
2025-01-01 19:57:00.000,5,5,40.854481,2.303529,1.685220,4.073623,-114963.451861,6.568848,-7.357448
2025-01-01 19:58:00.000,5,5,40.820945,2.304645,1.798614,4.080237,-114963.236310,6.469744,-7.357448
2025-01-01 19:59:00.000,5,5,40.787203,2.305910,1.863418,4.087627,-114963.020760,6.370131,-7.357448
2025-01-01 20:00:00.000,5,5,40.753285,2.307322,1.848372,4.095806,-114962.723719,6.270015,-7.357448
2025-01-01 20:01:00.000,5,5,40.719217,2.308882,1.887700,4.104785,-114962.508169,6.169405,-7.357448
2025-01-01 20:02:00.000,5,5,40.685026,2.310590,1.988466,4.114578,-114962.292618,6.068308,-7.357448
2025-01-01 20:03:00.000,5,5,40.650735,2.312445,2.047574,4.125200,-114962.077068,5.966732,-7.357448
2025-01-01 20:04:00.000,5,5,40.616365,2.314448,2.181384,4.136667,-114961.861518,5.864685,-7.357448
2025-01-01 20:05:00.000,5,5,40.581937,2.316598,2.258090,4.148995,-114961.645967,5.762174,-7.357448
2025-01-01 20:06:00.000,5,5,40.547469,2.318895,2.241389,4.162204,-114961.430417,5.659209,-7.357448
2025-01-01 20:07:00.000,5,5,40.512976,2.321339,2.300768,4.176312,-114961.214867,5.555796,-7.357448
2025-01-01 20:08:00.000,5,5,40.478473,2.323929,2.354643,4.191342,-114960.999316,5.451945,-7.357448
2025-01-01 20:09:00.000,5,5,40.443973,2.326666,2.414195,4.207316,-114960.783766,5.347662,-7.357448
2025-01-01 20:10:00.000,5,5,40.409486,2.329548,2.521986,4.224259,-114960.568216,5.242956,-7.357448
2025-01-01 20:11:00.000,5,5,40.375023,2.332576,2.588492,4.242196,-114960.352665,5.137835,-7.357448
2025-01-01 20:12:00.000,5,5,40.340590,2.335750,2.679276,4.261156,-114960.137115,5.032307,-7.357448
2025-01-01 20:13:00.000,5,5,40.306195,2.339068,2.762540,4.281168,-114959.921565,4.926381,-7.357448
2025-01-01 20:14:00.000,5,5,40.271841,2.342530,2.845738,4.302265,-114959.706014,4.820064,-7.357448
2025-01-01 20:15:00.000,5,5,40.237532,2.346137,2.976878,4.324482,-114959.490464,4.713366,-7.357448
2025-01-01 20:16:00.000,5,5,40.203268,2.349887,3.036572,4.347854,-114959.274914,4.606294,-7.357448
